2016,1,1,0,315 
2016,2,15,15,146 
2016,2,15,16,70 
2016,2,15,17,33 
2016,2,15,18,35 
2016,2,15,19,68 
2016,2,15,20,121 
2016,2,15,21,184 
2016,2,15,22,246 
2016,2,15,23,306 
2016,2,16,0,365 
2016,2,16,1,416 
2016,2,16,2,452 
2016,2,16,3,476 
2016,2,16,4,493 
2016,2,16,5,514 
2016,2,16,6,553 
2016,2,16,7,610 
2016,2,16,8,668 
2016,2,16,9,710 
2016,2,16,10,730 
2016,2,16,11,720 
2016,2,16,12,673 
2016,2,16,13,585 
2016,2,16,14,465 
2016,2,16,15,333 
2016,2,16,16,202 
2016,2,16,17,83 
2016,2,16,18,-9 
2016,2,16,19,-62 
2016,2,16,20,-68 
2016,2,16,21,-25 
2016,2,16,22,60 
2016,2,16,23,172 
2016,2,17,0,297 
2016,2,17,1,425 
2016,2,17,2,530 
2016,2,17,3,590 
2016,2,17,4,599 
2016,2,17,5,573 
2016,2,17,6,537 
2016,2,17,7,522 
2016,2,17,8,540 
2016,2,17,9,586 
2016,2,17,10,648 
2016,2,17,11,706 
2016,2,17,12,737 
2016,2,17,13,724 
2016,2,17,14,662 
2016,2,17,15,552 
2016,2,17,16,405 
2016,2,17,17,236 
2016,2,17,18,66 
2016,2,17,19,-79 
2016,2,17,20,-172 
2016,2,17,21,-191 
2016,2,17,22,-127 
2016,2,17,23,2 
2016,2,18,0,168 
2016,2,18,1,354 
2016,2,18,2,533 
2016,2,18,3,659 
2016,2,18,4,699 
2016,2,18,5,659 
2016,2,18,6,573 
2016,2,18,7,484 
2016,2,18,8,433 
2016,2,18,9,443 
2016,2,18,10,515 
2016,2,18,11,622 
2016,2,18,12,724 
2016,2,18,13,789 
2016,2,18,14,802 
2016,2,18,15,751 
2016,2,18,16,626 
2016,2,18,17,441 
2016,2,18,18,226 
2016,2,18,19,10 
2016,2,18,20,-169 
2016,2,18,21,-273 
2016,2,18,22,-269 
2016,2,18,23,-160 
2016,2,19,0,19 
2016,2,19,1,235 
2016,2,19,2,466 
2016,2,19,3,663 
2016,2,19,4,764 
2016,2,19,5,745 
2016,2,19,6,641 
2016,2,19,7,502 
2016,2,19,8,379 
2016,2,19,9,324 
2016,2,19,10,366 
2016,2,19,11,490 
2016,2,19,12,645 
2016,2,19,13,778 
2016,2,19,14,865 
2016,2,19,15,886 
2016,2,19,16,815 
2016,2,19,17,648 
2016,2,19,18,416 
2016,2,19,19,164 
2016,2,19,20,-76 
2016,2,19,21,-260 
2016,2,19,22,-335 
2016,2,19,23,-276 
2016,2,20,0,-111 
2016,2,20,1,111 
2016,2,20,2,362 
2016,2,20,3,607 
2016,2,20,4,777 
2016,2,20,5,809 
2016,2,20,6,716 
2016,2,20,7,556 
2016,2,20,8,385 
2016,2,20,9,260 
2016,2,20,10,240 
2016,2,20,11,344 
2016,2,20,12,524 
2016,2,20,13,709 
2016,2,20,14,856 
2016,2,20,15,944 
2016,2,20,16,942 
2016,2,20,17,820 
2016,2,20,18,597 
2016,2,20,19,330 
2016,2,20,20,62 
2016,2,20,21,-174 
2016,2,20,22,-323 
2016,2,20,23,-330 
2016,2,21,0,-201 
2016,2,21,1,12 
2016,2,21,2,261 
2016,2,21,3,521 
2016,2,21,4,740 
2016,2,21,5,835 
2016,2,21,6,778 
2016,2,21,7,619 
2016,2,21,8,428 
2016,2,21,9,256 
2016,2,21,10,166 
2016,2,21,11,215 
2016,2,21,12,386 
2016,2,21,13,602 
2016,2,21,14,796 
2016,2,21,15,937 
2016,2,21,16,999 
2016,2,21,17,938 
2016,2,21,18,748 
2016,2,21,19,482 
2016,2,21,20,204 
2016,2,21,21,-52 
2016,2,21,22,-250 
2016,2,21,23,-323 
2016,2,22,0,-243 
2016,2,22,1,-50 
2016,2,22,2,190 
2016,2,22,3,443 
2016,2,22,4,677 
2016,2,22,5,822 
2016,2,22,6,816 
2016,2,22,7,678 
2016,2,22,8,481 
2016,2,22,9,287 
2016,2,22,10,146 
2016,2,22,11,126 
2016,2,22,12,254 
2016,2,22,13,474 
2016,2,22,14,700 
2016,2,22,15,882 
2016,2,22,16,995 
2016,2,22,17,996 
2016,2,22,18,857 
2016,2,22,19,610 
2016,2,22,20,331 
2016,2,22,21,70 
2016,2,22,22,-145 
2016,2,22,23,-267 
2016,2,23,0,-240 
2016,2,23,1,-78 
2016,2,23,2,152 
2016,2,23,3,394 
2016,2,23,4,620 
2016,2,23,5,786 
2016,2,23,6,827 
2016,2,23,7,724 
2016,2,23,8,534 
2016,2,23,9,332 
2016,2,23,10,163 
2016,2,23,11,83 
2016,2,23,12,147 
2016,2,23,13,339 
2016,2,23,14,576 
2016,2,23,15,789 
2016,2,23,16,942 
2016,2,23,17,997 
2016,2,23,18,917 
2016,2,23,19,710 
2016,2,23,20,441 
2016,2,23,21,181 
2016,2,23,22,-37 
2016,2,23,23,-181 
2016,2,24,0,-200 
2016,2,24,1,-76 
2016,2,24,2,138 
2016,2,24,3,373 
2016,2,24,4,588 
2016,2,24,5,754 
2016,2,24,6,820 
2016,2,24,7,756 
2016,2,24,8,586 
2016,2,24,9,382 
2016,2,24,10,199 
2016,2,24,11,80 
2016,2,24,12,78 
2016,2,24,13,215 
2016,2,24,14,437 
2016,2,24,15,664 
2016,2,24,16,846 
2016,2,24,17,947 
2016,2,24,18,926 
2016,2,24,19,772 
2016,2,24,20,532 
2016,2,24,21,280 
2016,2,24,22,65 
2016,2,24,23,-86 
2016,2,25,0,-135 
2016,2,25,1,-51 
2016,2,25,2,140 
2016,2,25,3,368 
2016,2,25,4,577 
2016,2,25,5,737 
2016,2,25,6,813 
2016,2,25,7,776 
2016,2,25,8,635 
2016,2,25,9,440 
2016,2,25,10,249 
2016,2,25,11,105 
2016,2,25,12,50 
2016,2,25,13,121 
2016,2,25,14,301 
2016,2,25,15,519 
2016,2,25,16,714 
2016,2,25,17,849 
2016,2,25,18,883 
2016,2,25,19,788 
2016,2,25,20,594 
2016,2,25,21,367 
2016,2,25,22,161 
2016,2,25,23,9 
2016,2,26,0,-57 
2016,2,26,1,-6 
2016,2,26,2,154 
2016,2,26,3,367 
2016,2,26,4,571 
2016,2,26,5,729 
2016,2,26,6,811 
2016,2,26,7,793 
2016,2,26,8,677 
2016,2,26,9,503 
2016,2,26,10,316 
2016,2,26,11,155 
2016,2,26,12,60 
2016,2,26,13,69 
2016,2,26,14,189 
2016,2,26,15,374 
2016,2,26,16,563 
2016,2,26,17,714 
2016,2,26,18,790 
2016,2,26,19,756 
2016,2,26,20,617 
2016,2,26,21,429 
2016,2,26,22,247 
2016,2,26,23,104 
2016,2,27,0,29 
2016,2,27,1,53 
2016,2,27,2,178 
2016,2,27,3,367 
2016,2,27,4,561 
2016,2,27,5,717 
2016,2,27,6,806 
2016,2,27,7,805 
2016,2,27,8,713 
2016,2,27,9,562 
2016,2,27,10,391 
2016,2,27,11,228 
2016,2,27,12,106 
2016,2,27,13,63 
2016,2,27,14,119 
2016,2,27,15,253 
2016,2,27,16,414 
2016,2,27,17,560 
2016,2,27,18,658 
2016,2,27,19,676 
2016,2,27,20,598 
2016,2,27,21,459 
2016,2,27,22,313 
2016,2,27,23,194 
2016,2,28,0,121 
2016,2,28,1,124 
2016,2,28,2,215 
2016,2,28,3,371 
2016,2,28,4,544 
2016,2,28,5,692 
2016,2,28,6,785 
2016,2,28,7,803 
2016,2,28,8,737 
2016,2,28,9,613 
2016,2,28,10,465 
2016,2,28,11,316 
2016,2,28,12,184 
2016,2,28,13,101 
2016,2,28,14,97 
2016,2,28,15,170 
2016,2,28,16,286 
2016,2,28,17,408 
2016,2,28,18,505 
2016,2,28,19,555 
2016,2,28,20,535 
2016,2,28,21,453 
2016,2,28,22,351 
2016,2,28,23,267 
2016,2,29,0,214 
2016,2,29,1,209 
2016,2,29,2,269 
2016,2,29,3,387 
2016,2,29,4,528 
2016,2,29,5,656 
2016,2,29,6,745 
2016,2,29,7,777 
2016,2,29,8,741 
2016,2,29,9,650 
2016,2,29,10,532 
2016,2,29,11,408 
2016,2,29,12,285 
2016,2,29,13,181 
2016,2,29,14,127 
2016,2,29,15,136 
2016,2,29,16,195 
2016,2,29,17,275 
2016,2,29,18,352 
2016,2,29,19,407 
2016,2,29,20,427 
2016,2,29,21,404 
2016,2,29,22,354 
2016,2,29,23,311 
2016,3,1,0,291 
2016,3,1,1,301 
2016,3,1,2,344 
2016,3,1,3,424 
2016,3,1,4,523 
2016,3,1,5,617 
2016,3,1,6,690 
2016,3,1,7,725 
2016,3,1,8,714 
2016,3,1,9,663 
2016,3,1,10,586 
2016,3,1,11,496 
2016,3,1,12,397 
2016,3,1,13,295 
2016,3,1,14,209 
2016,3,1,15,160 
2016,3,1,16,152 
2016,3,1,17,175 
2016,3,1,18,213 
2016,3,1,19,252 
2016,3,1,20,284 
2016,3,1,21,306 
2016,3,1,22,315 
2016,3,1,23,319 
2016,3,2,0,339 
2016,3,2,1,378 
2016,3,2,2,428 
2016,3,2,3,483 
2016,3,2,4,539 
2016,3,2,5,590 
2016,3,2,6,630 
2016,3,2,7,653 
2016,3,2,8,655 
2016,3,2,9,639 
2016,3,2,10,613 
2016,3,2,11,573 
2016,3,2,12,512 
2016,3,2,13,434 
2016,3,2,14,343 
2016,3,2,15,254 
2016,3,2,16,180 
2016,3,2,17,131 
2016,3,2,18,110 
2016,3,2,19,109 
2016,3,2,20,126 
2016,3,2,21,164 
2016,3,2,22,220 
2016,3,2,23,281 
2016,3,3,0,345 
2016,3,3,1,421 
2016,3,3,2,501 
2016,3,3,3,557 
2016,3,3,4,582 
2016,3,3,5,585 
2016,3,3,6,578 
2016,3,3,7,571 
2016,3,3,8,567 
2016,3,3,9,572 
2016,3,3,10,593 
2016,3,3,11,615 
2016,3,3,12,613 
2016,3,3,13,578 
2016,3,3,14,511 
2016,3,3,15,412 
2016,3,3,16,290 
2016,3,3,17,168 
2016,3,3,18,70 
2016,3,3,19,7 
2016,3,3,20,-18 
2016,3,3,21,4 
2016,3,3,22,79 
2016,3,3,23,190 
2016,3,4,0,306 
2016,3,4,1,423 
2016,3,4,2,540 
2016,3,4,3,625 
2016,3,4,4,646 
2016,3,4,5,610 
2016,3,4,6,552 
2016,3,4,7,497 
2016,3,4,8,463 
2016,3,4,9,465 
2016,3,4,10,515 
2016,3,4,11,596 
2016,3,4,12,668 
2016,3,4,13,697 
2016,3,4,14,679 
2016,3,4,15,608 
2016,3,4,16,473 
2016,3,4,17,296 
2016,3,4,18,119 
2016,3,4,19,-23 
2016,3,4,20,-114 
2016,3,4,21,-139 
2016,3,4,22,-80 
2016,3,4,23,55 
2016,3,5,0,221 
2016,3,5,1,383 
2016,3,5,2,539 
2016,3,5,3,666 
2016,3,5,4,714 
2016,3,5,5,666 
2016,3,5,6,562 
2016,3,5,7,452 
2016,3,5,8,367 
2016,3,5,9,336 
2016,3,5,10,383 
2016,3,5,11,502 
2016,3,5,12,644 
2016,3,5,13,753 
2016,3,5,14,806 
2016,3,5,15,792 
2016,3,5,16,690 
2016,3,5,17,497 
2016,3,5,18,260 
2016,3,5,19,40 
2016,3,5,20,-130 
2016,3,5,21,-226 
2016,3,5,22,-217 
2016,3,5,23,-94 
2016,3,6,0,101 
2016,3,6,1,310 
2016,3,6,2,505 
2016,3,6,3,673 
2016,3,6,4,767 
2016,3,6,5,740 
2016,3,6,6,612 
2016,3,6,7,452 
2016,3,6,8,309 
2016,3,6,9,218 
2016,3,6,10,225 
2016,3,6,11,343 
2016,3,6,12,530 
2016,3,6,13,714 
2016,3,6,14,848 
2016,3,6,15,913 
2016,3,6,16,880 
2016,3,6,17,723 
2016,3,6,18,467 
2016,3,6,19,189 
2016,3,6,20,-53 
2016,3,6,21,-229 
2016,3,6,22,-296 
2016,3,6,23,-221 
2016,3,7,0,-27 
2016,3,7,1,215 
2016,3,7,2,449 
2016,3,7,3,654 
2016,3,7,4,795 
2016,3,7,5,814 
2016,3,7,6,696 
2016,3,7,7,503 
2016,3,7,8,306 
2016,3,7,9,150 
2016,3,7,10,84 
2016,3,7,11,155 
2016,3,7,12,345 
2016,3,7,13,576 
2016,3,7,14,783 
2016,3,7,15,931 
2016,3,7,16,987 
2016,3,7,17,907 
2016,3,7,18,687 
2016,3,7,19,391 
2016,3,7,20,99 
2016,3,7,21,-141 
2016,3,7,22,-290 
2016,3,7,23,-291 
2016,3,8,0,-134 
2016,3,8,1,117 
2016,3,8,2,381 
2016,3,8,3,618 
2016,3,8,4,800 
2016,3,8,5,873 
2016,3,8,6,793 
2016,3,8,7,596 
2016,3,8,8,361 
2016,3,8,9,149 
2016,3,8,10,5 
2016,3,8,11,-8 
2016,3,8,12,133 
2016,3,8,13,370 
2016,3,8,14,620 
2016,3,8,15,835 
2016,3,8,16,979 
2016,3,8,17,997 
2016,3,8,18,856 
2016,3,8,19,592 
2016,3,8,20,290 
2016,3,8,21,12 
2016,3,8,22,-199 
2016,3,8,23,-283 
2016,3,9,0,-195 
2016,3,9,1,34 
2016,3,9,2,313 
2016,3,9,3,575 
2016,3,9,4,788 
2016,3,9,5,907 
2016,3,9,6,882 
2016,3,9,7,711 
2016,3,9,8,463 
2016,3,9,9,213 
2016,3,9,10,6 
2016,3,9,11,-100 
2016,3,9,12,-49 
2016,3,9,13,144 
2016,3,9,14,399 
2016,3,9,15,649 
2016,3,9,16,857 
2016,3,9,17,970 
2016,3,9,18,931 
2016,3,9,19,742 
2016,3,9,20,471 
2016,3,9,21,192 
2016,3,9,22,-48 
2016,3,9,23,-197 
2016,3,10,0,-191 
2016,3,10,1,-18 
2016,3,10,2,251 
2016,3,10,3,527 
2016,3,10,4,762 
2016,3,10,5,918 
2016,3,10,6,945 
2016,3,10,7,821 
2016,3,10,8,589 
2016,3,10,9,323 
2016,3,10,10,77 
2016,3,10,11,-102 
2016,3,10,12,-154 
2016,3,10,13,-47 
2016,3,10,14,170 
2016,3,10,15,419 
2016,3,10,16,655 
2016,3,10,17,835 
2016,3,10,18,895 
2016,3,10,19,804 
2016,3,10,20,601 
2016,3,10,21,358 
2016,3,10,22,125 
2016,3,10,23,-54 
2016,3,11,0,-118 
2016,3,11,1,-21 
2016,3,11,2,206 
2016,3,11,3,477 
2016,3,11,4,723 
2016,3,11,5,903 
2016,3,11,6,975 
2016,3,11,7,904 
2016,3,11,8,712 
2016,3,11,9,456 
2016,3,11,10,197 
2016,3,11,11,-26 
2016,3,11,12,-160 
2016,3,11,13,-157 
2016,3,11,14,-19 
2016,3,11,15,191 
2016,3,11,16,419 
2016,3,11,17,627 
2016,3,11,18,760 
2016,3,11,19,766 
2016,3,11,20,653 
2016,3,11,21,475 
2016,3,11,22,282 
2016,3,11,23,110 
2016,3,12,0,10 
2016,3,12,1,35 
2016,3,12,2,194 
2016,3,12,3,431 
2016,3,12,4,671 
2016,3,12,5,863 
2016,3,12,6,967 
2016,3,12,7,948 
2016,3,12,8,807 
2016,3,12,9,588 
2016,3,12,10,340 
2016,3,12,11,104 
2016,3,12,12,-80 
2016,3,12,13,-164 
2016,3,12,14,-125 
2016,3,12,15,13 
2016,3,12,16,198 
2016,3,12,17,392 
2016,3,12,18,556 
2016,3,12,19,637 
2016,3,12,20,614 
2016,3,12,21,518 
2016,3,12,22,391 
2016,3,12,23,260 
2016,3,13,0,162 
2016,3,13,1,143 
2016,3,13,2,230 
2016,3,13,3,404 
2016,3,13,4,611 
2016,3,13,5,797 
2016,3,13,6,920 
2016,3,13,7,943 
2016,3,13,8,859 
2016,3,13,9,693 
2016,3,13,10,484 
2016,3,13,11,263 
2016,3,13,12,63 
2016,3,13,13,-76 
2016,3,13,14,-124 
2016,3,13,15,-78 
2016,3,13,16,34 
2016,3,13,17,180 
2016,3,13,18,330 
2016,3,13,19,445 
2016,3,13,20,493 
2016,3,13,21,477 
2016,3,13,22,429 
2016,3,13,23,365 
2016,3,14,0,302 
2016,3,14,1,275 
2016,3,14,2,313 
2016,3,14,3,417 
2016,3,14,4,563 
2016,3,14,5,716 
2016,3,14,6,836 
2016,3,14,7,887 
2016,3,14,8,855 
2016,3,14,9,750 
2016,3,14,10,599 
2016,3,14,11,423 
2016,3,14,12,239 
2016,3,14,13,82 
2016,3,14,14,-21 
2016,3,14,15,-59 
2016,3,14,16,-38 
2016,3,14,17,31 
2016,3,14,18,130 
2016,3,14,19,233 
2016,3,14,20,314 
2016,3,14,21,362 
2016,3,14,22,386 
2016,3,14,23,399 
2016,3,15,0,400 
2016,3,15,1,402 
2016,3,15,2,425 
2016,3,15,3,475 
2016,3,15,4,550 
2016,3,15,5,641 
2016,3,15,6,729 
2016,3,15,7,786 
2016,3,15,8,790 
2016,3,15,9,744 
2016,3,15,10,662 
2016,3,15,11,551 
2016,3,15,12,417 
2016,3,15,13,276 
2016,3,15,14,153 
2016,3,15,15,61 
2016,3,15,16,2 
2016,3,15,17,-19 
2016,3,15,18,-1 
2016,3,15,19,50 
2016,3,15,20,120 
2016,3,15,21,197 
2016,3,15,22,275 
2016,3,15,23,355 
2016,3,16,0,431 
2016,3,16,1,491 
2016,3,16,2,535 
2016,3,16,3,565 
2016,3,16,4,584 
2016,3,16,5,602 
2016,3,16,6,629 
2016,3,16,7,658 
2016,3,16,8,673 
2016,3,16,9,672 
2016,3,16,10,656 
2016,3,16,11,620 
2016,3,16,12,556 
2016,3,16,13,465 
2016,3,16,14,359 
2016,3,16,15,249 
2016,3,16,16,138 
2016,3,16,17,38 
2016,3,16,18,-33 
2016,3,16,19,-62 
2016,3,16,20,-43 
2016,3,16,21,23 
2016,3,16,22,127 
2016,3,16,23,253 
2016,3,17,0,391 
2016,3,17,1,521 
2016,3,17,2,616 
2016,3,17,3,660 
2016,3,17,4,654 
2016,3,17,5,613 
2016,3,17,6,567 
2016,3,17,7,538 
2016,3,17,8,530 
2016,3,17,9,546 
2016,3,17,10,581 
2016,3,17,11,616 
2016,3,17,12,629 
2016,3,17,13,610 
2016,3,17,14,553 
2016,3,17,15,459 
2016,3,17,16,330 
2016,3,17,17,181 
2016,3,17,18,35 
2016,3,17,19,-80 
2016,3,17,20,-138 
2016,3,17,21,-119 
2016,3,17,22,-22 
2016,3,17,23,125 
2016,3,18,0,301 
2016,3,18,1,488 
2016,3,18,2,649 
2016,3,18,3,738 
2016,3,18,4,738 
2016,3,18,5,667 
2016,3,18,6,562 
2016,3,18,7,462 
2016,3,18,8,399 
2016,3,18,9,396 
2016,3,18,10,454 
2016,3,18,11,544 
2016,3,18,12,629 
2016,3,18,13,683 
2016,3,18,14,696 
2016,3,18,15,648 
2016,3,18,16,532 
2016,3,18,17,363 
2016,3,18,18,172 
2016,3,18,19,-10 
2016,3,18,20,-148 
2016,3,18,21,-199 
2016,3,18,22,-142 
2016,3,18,23,4 
2016,3,19,0,197 
2016,3,19,1,413 
2016,3,19,2,626 
2016,3,19,3,778 
2016,3,19,4,813 
2016,3,19,5,740 
2016,3,19,6,602 
2016,3,19,7,445 
2016,3,19,8,315 
2016,3,19,9,260 
2016,3,19,10,304 
2016,3,19,11,425 
2016,3,19,12,566 
2016,3,19,13,686 
2016,3,19,14,767 
2016,3,19,15,785 
2016,3,19,16,710 
2016,3,19,17,546 
2016,3,19,18,335 
2016,3,19,19,115 
2016,3,19,20,-83 
2016,3,19,21,-209 
2016,3,19,22,-211 
2016,3,19,23,-90 
2016,3,20,0,105 
2016,3,20,1,331 
2016,3,20,2,568 
2016,3,20,3,771 
2016,3,20,4,863 
2016,3,20,5,813 
2016,3,20,6,664 
2016,3,20,7,475 
2016,3,20,8,291 
2016,3,20,9,170 
2016,3,20,10,167 
2016,3,20,11,283 
2016,3,20,12,461 
2016,3,20,13,634 
2016,3,20,14,772 
2016,3,20,15,855 
2016,3,20,16,840 
2016,3,20,17,706 
2016,3,20,18,492 
2016,3,20,19,254 
2016,3,20,20,25 
2016,3,20,21,-157 
2016,3,20,22,-226 
2016,3,20,23,-148 
2016,3,21,0,38 
2016,3,21,1,268 
2016,3,21,2,507 
2016,3,21,3,733 
2016,3,21,4,877 
2016,3,21,5,872 
2016,3,21,6,731 
2016,3,21,7,526 
2016,3,21,8,312 
2016,3,21,9,136 
2016,3,21,10,67 
2016,3,21,11,146 
2016,3,21,12,331 
2016,3,21,13,542 
2016,3,21,14,727 
2016,3,21,15,863 
2016,3,21,16,911 
2016,3,21,17,829 
2016,3,21,18,631 
2016,3,21,19,385 
2016,3,21,20,143 
2016,3,21,21,-67 
2016,3,21,22,-191 
2016,3,21,23,-167 
2016,3,22,0,-4 
2016,3,22,1,227 
2016,3,22,2,466 
2016,3,22,3,693 
2016,3,22,4,864 
2016,3,22,5,908 
2016,3,22,6,795 
2016,3,22,7,586 
2016,3,22,8,356 
2016,3,22,9,147 
2016,3,22,10,18 
2016,3,22,11,34 
2016,3,22,12,194 
2016,3,22,13,422 
2016,3,22,14,642 
2016,3,22,15,821 
2016,3,22,16,925 
2016,3,22,17,904 
2016,3,22,18,745 
2016,3,22,19,504 
2016,3,22,20,255 
2016,3,22,21,35 
2016,3,22,22,-121 
2016,3,22,23,-151 
2016,3,23,0,-25 
2016,3,23,1,201 
2016,3,23,2,445 
2016,3,23,3,668 
2016,3,23,4,846 
2016,3,23,5,923 
2016,3,23,6,849 
2016,3,23,7,652 
2016,3,23,8,411 
2016,3,23,9,183 
2016,3,23,10,13 
2016,3,23,11,-38 
2016,3,23,12,69 
2016,3,23,13,285 
2016,3,23,14,525 
2016,3,23,15,737 
2016,3,23,16,887 
2016,3,23,17,927 
2016,3,23,18,823 
2016,3,23,19,609 
2016,3,23,20,361 
2016,3,23,21,136 
2016,3,23,22,-35 
2016,3,23,23,-104 
2016,3,24,0,-23 
2016,3,24,1,184 
2016,3,24,2,433 
2016,3,24,3,660 
2016,3,24,4,837 
2016,3,24,5,930 
2016,3,24,6,891 
2016,3,24,7,720 
2016,3,24,8,478 
2016,3,24,9,237 
2016,3,24,10,40 
2016,3,24,11,-65 
2016,3,24,12,-25 
2016,3,24,13,151 
2016,3,24,14,387 
2016,3,24,15,617 
2016,3,24,16,802 
2016,3,24,17,896 
2016,3,24,18,855 
2016,3,24,19,687 
2016,3,24,20,458 
2016,3,24,21,235 
2016,3,24,22,58 
2016,3,24,23,-35 
2016,3,25,0,2 
2016,3,25,1,176 
2016,3,25,2,420 
2016,3,25,3,653 
2016,3,25,4,835 
2016,3,25,5,936 
2016,3,25,6,922 
2016,3,25,7,780 
2016,3,25,8,554 
2016,3,25,9,307 
2016,3,25,10,92 
2016,3,25,11,-51 
2016,3,25,12,-75 
2016,3,25,13,40 
2016,3,25,14,248 
2016,3,25,15,476 
2016,3,25,16,679 
2016,3,25,17,816 
2016,3,25,18,836 
2016,3,25,19,727 
2016,3,25,20,536 
2016,3,25,21,331 
2016,3,25,22,156 
2016,3,25,23,47 
2016,3,26,0,49 
2016,3,26,1,182 
2016,3,26,2,404 
2016,3,26,3,638 
2016,3,26,4,826 
2016,3,26,5,937 
2016,3,26,6,944 
2016,3,26,7,830 
2016,3,26,8,627 
2016,3,26,9,389 
2016,3,26,10,166 
2016,3,26,11,-5 
2016,3,26,12,-80 
2016,3,26,13,-30 
2016,3,26,14,128 
2016,3,26,15,333 
2016,3,26,16,535 
2016,3,26,17,696 
2016,3,26,18,770 
2016,3,26,19,723 
2016,3,26,20,582 
2016,3,26,21,411 
2016,3,26,22,254 
2016,3,26,23,142 
2016,3,27,0,116 
2016,3,27,1,206 
2016,3,27,2,393 
2016,3,27,3,613 
2016,3,27,4,803 
2016,3,27,5,924 
2016,3,27,6,950 
2016,3,27,7,865 
2016,3,27,8,689 
2016,3,27,9,471 
2016,3,27,10,254 
2016,3,27,11,70 
2016,3,27,12,-45 
2016,3,27,13,-55 
2016,3,27,14,43 
2016,3,27,15,209 
2016,3,27,16,391 
2016,3,27,17,554 
2016,3,27,18,662 
2016,3,27,19,675 
2016,3,27,20,593 
2016,3,27,21,465 
2016,3,27,22,340 
2016,3,27,23,242 
2016,3,28,0,202 
2016,3,28,1,254 
2016,3,28,2,396 
2016,3,28,3,586 
2016,3,28,4,765 
2016,3,28,5,890 
2016,3,28,6,934 
2016,3,28,7,880 
2016,3,28,8,737 
2016,3,28,9,545 
2016,3,28,10,346 
2016,3,28,11,165 
2016,3,28,12,27 
2016,3,28,13,-33 
2016,3,28,14,2 
2016,3,28,15,114 
2016,3,28,16,261 
2016,3,28,17,409 
2016,3,28,18,528 
2016,3,28,19,586 
2016,3,28,20,564 
2016,3,28,21,487 
2016,3,28,22,401 
2016,3,28,23,333 
2016,3,29,0,299 
2016,3,29,1,324 
2016,3,29,2,421 
2016,3,29,3,568 
2016,3,29,4,720 
2016,3,29,5,838 
2016,3,29,6,894 
2016,3,29,7,869 
2016,3,29,8,765 
2016,3,29,9,609 
2016,3,29,10,438 
2016,3,29,11,273 
2016,3,29,12,130 
2016,3,29,13,35 
2016,3,29,14,12 
2016,3,29,15,60 
2016,3,29,16,157 
2016,3,29,17,273 
2016,3,29,18,382 
2016,3,29,19,461 
2016,3,29,20,492 
2016,3,29,21,472 
2016,3,29,22,432 
2016,3,29,23,401 
2016,3,30,0,390 
2016,3,30,1,409 
2016,3,30,2,471 
2016,3,30,3,569 
2016,3,30,4,678 
2016,3,30,5,774 
2016,3,30,6,829 
2016,3,30,7,826 
2016,3,30,8,762 
2016,3,30,9,655 
2016,3,30,10,526 
2016,3,30,11,391 
2016,3,30,12,262 
2016,3,30,13,152 
2016,3,30,14,83 
2016,3,30,15,65 
2016,3,30,16,95 
2016,3,30,17,158 
2016,3,30,18,238 
2016,3,30,19,313 
2016,3,30,20,374 
2016,3,30,21,410 
2016,3,30,22,425 
2016,3,30,23,435 
2016,3,31,0,458 
2016,3,31,1,495 
2016,3,31,2,541 
2016,3,31,3,596 
2016,3,31,4,654 
2016,3,31,5,707 
2016,3,31,6,744 
2016,3,31,7,749 
2016,3,31,8,718 
2016,3,31,9,663 
2016,3,31,10,594 
2016,3,31,11,509 
2016,3,31,12,412 
2016,3,31,13,313 
2016,3,31,14,221 
2016,3,31,15,147 
2016,3,31,16,101 
2016,3,31,17,92 
2016,3,31,18,117 
2016,3,31,19,163 
2016,3,31,20,224 
2016,3,31,21,297 
2016,3,31,22,369 
2016,3,31,23,43
